candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
The construction worker scheduled an appointment with the counselor because she was stressful	The construction worker scheduled an appointment with the counselor because the construction worker was stressful	0.678263524	0.857142857	0.991448577	3.249256483	0.777331891	0.971869469	0.98164165	0.972291112	0.92023176	0.90325582	0.759001067	0.706116653	0.727063348	0.536497772	0.28315872	0.544888556	0.216202021	-0.858230233	-1.032187939	-0.94520867	-0.901788771	-1.086345077	-0.994066924	-1.403941512	-1.890445471	-1.647193491	0.9414	0.954	0.947	
The construction worker scheduled an appointment with the counselor because she offered great advice	The construction worker scheduled an appointment with the counselor because the counselor offered great advice	0.728596	0.896551724	0.992140566	3.491121622	0.859770206	0.981064618	0.990696728	0.984681726	0.942728996	0.937873423	0.814000952	0.765600899	0.7876851	0.614754081	0.469664216	0.784689307	0.573556662	-0.826105893	-0.83075732	-0.8284322	-0.914615214	-1.331264257	-1.122939736	-1.513003707	-1.418047071	-1.465525389	0.9487	0.959	0.96	
The construction worker scheduled an appointment with the counselor because he offered great advice	The construction worker scheduled an appointment with the counselor because the counselor offered great advice	0.728596	0.896551724	0.990559646	3.491121622	0.858945013	0.984683037	0.99047786	0.986365795	0.948557436	0.943675041	0.846408509	0.781990625	0.801490053	0.644702196	0.754866064	0.830017567	0.808929026	-0.604472518	-0.735303044	-0.66988903	-0.875177085	-1.248851299	-1.062014192	-1.447375536	-1.357972145	-1.402673841	0.942	0.967	0.962	
The editor called the construction worker because she wanted to know when the house would be ready	The editor called the construction worker because the editor wanted to know when the house would be ready	0.780932563	0.914285714	0.992200147	3.886066543	0.876899645	0.980952501	0.989377081	0.981590986	0.956125915	0.926152945	0.83514892	0.809572301	0.569889308	0.6221596	0.473473221	0.735966146	0.553397655	-0.442243874	-0.812235236	-0.6272385	-0.740141213	-0.877854824	-0.808998019	-0.900358319	-1.466136217	-1.183247268	0.9473	0.9688	0.963	
The editor called the construction worker because he wanted to know when the house would be ready	The editor called the construction worker because the editor wanted to know when the house would be ready	0.780932563	0.914285714	0.992200147	3.886066543	0.877933433	0.985077679	0.98985213	0.981576085	0.957674146	0.935070276	0.859777086	0.815828406	0.573839562	0.648343801	0.793878436	0.879691064	0.771680236	-0.310616136	-0.674510598	-0.49256283	-0.672835946	-0.883696258	-0.778266102	-0.816015422	-1.410201311	-1.113108367	0.944	0.973	0.968	
The editor called the construction worker because he knew the whole story	The editor called the construction worker because the construction worker knew the whole story	0.622070041	0.846153846	0.986138614	3.02830887	0.723725955	0.97673589	0.980205059	0.976030767	0.929788351	0.90947938	0.792555564	0.727298985	0.75576619	0.588484824	0.785101056	0.848704576	0.694994986	-0.404393733	-0.862798393	-0.633597	-0.907705426	-1.690430045	-1.299067736	-1.296532869	-1.564348936	-1.430440903	0.9355	0.954	0.953	
The editor called the construction worker because she knew the whole story	The editor called the construction worker because the construction worker knew the whole story	0.622070041	0.846153846	0.986138614	3.02830887	0.724887346	0.972057581	0.977429688	0.969236016	0.918990374	0.899966836	0.771268873	0.71093026	0.733800233	0.58053869	0.404888749	0.618966877	0.344091713	-0.604303241	-0.816024244	-0.7101645	-1.012403011	-1.700893521	-1.356648266	-1.467285395	-1.710305691	-1.588795543	0.941	0.9487	0.948	
The analyst asked the secretary to book a flight because he will travel abroad	The analyst asked the secretary to book a flight because the analyst will travel abroad	0.728596	0.896551724	0.990559646	3.566516313	0.838393479	0.981999874	0.980925143	0.970720649	0.952846408	0.928741932	0.832662126	0.775506496	0.608726007	0.64862597	0.710963488	0.813080788	0.780250907	-0.47110796	-0.858794928	-0.66495085	-0.859137118	-0.956388354	-0.907762736	-1.006287336	-1.594510913	-1.300399125	0.945	0.964	0.9614	
The analyst asked the secretary to book a flight because she will travel abroad	The analyst asked the secretary to book a flight because the analyst will travel abroad	0.728596	0.896551724	0.992140566	3.566516313	0.839498143	0.97950983	0.978281319	0.969278038	0.947466254	0.925403476	0.810076615	0.754621978	0.576133721	0.606464386	0.428718776	0.561160207	0.491248012	-0.596575022	-0.97414273	-0.7853579	-0.965122819	-1.031741977	-0.998432398	-1.23572278	-1.63585639	-1.435789585	0.945	0.9536	0.955	
The analyst asked the secretary to book a flight because she knows how to do it	The analyst asked the secretary to book a flight because the secretary knows how to do it	0.765955235	0.909090909	0.988022869	3.723842742	0.815500244	0.98050189	0.985618055	0.975646079	0.9553985	0.941322803	0.823090447	0.797593576	0.752305382	0.564197779	0.649924695	0.854736984	0.548431933	-0.340712279	-0.534464955	-0.4375875	-0.804041743	-0.974806845	-0.889424294	-0.955392718	-1.132153392	-1.043773055	0.9546	0.962	0.958	
The analyst asked the secretary to book a flight because he knows how to do it	The analyst asked the secretary to book a flight because the secretary knows how to do it	0.765955235	0.909090909	0.991460414	3.723842742	0.812010563	0.984522998	0.983719587	0.977375627	0.95905757	0.942234874	0.851389433	0.802897481	0.756429326	0.601733267	0.817663789	0.787407756	0.79324013	-0.428936154	-0.511392772	-0.47016412	-0.760069132	-0.960602403	-0.860335767	-0.969074905	-1.192251563	-1.080663234	0.951	0.971	0.9614	
The carpenter likes to work with the designer because he can save a lot of time	The carpenter likes to work with the designer because the carpenter can save a lot of time	0.765955235	0.909090909	0.992200147	3.781279116	0.824082359	0.982948124	0.98437959	0.980942249	0.959421813	0.944574177	0.843629331	0.801851534	0.797177329	0.688336849	0.749977052	0.908594549	0.814349651	-0.374204904	-0.515378773	-0.44478968	-0.715973794	-1.056449413	-0.886211604	-0.932945728	-1.349354386	-1.141150057	0.956	0.97	0.97	
The carpenter likes to work with the designer because she can save a lot of time	The carpenter likes to work with the designer because the carpenter can save a lot of time	0.765955235	0.909090909	0.989403974	3.781279116	0.822915805	0.975828469	0.981248498	0.976536453	0.949843705	0.934026122	0.789632712	0.765979572	0.765287046	0.649033368	0.269115388	0.699597657	0.556793034	-0.505243421	-0.550401449	-0.5278199	-0.89728719	-1.062022209	-0.9796547	-1.143487453	-1.385532975	-1.264510214	0.9614	0.967	0.964	
The carpenter likes to work with the designer because she always makes great designs	The carpenter likes to work with the designer because the designer always makes great designs	0.728596	0.896551724	0.992140566	3.491121622	0.842349261	0.979263186	0.984439373	0.981947839	0.95057869	0.932252884	0.798083376	0.772642353	0.795334765	0.665923297	0.288407564	0.749714911	0.534158766	-0.543818653	-0.574378729	-0.55909526	-0.995808423	-1.063268065	-1.029538244	-1.229413271	-1.467749119	-1.348581195	0.955	0.964	0.963	
The carpenter likes to work with the designer because he always makes great designs	The carpenter likes to work with the designer because the designer always makes great designs	0.728596	0.896551724	0.990559646	3.491121622	0.83916716	0.984315157	0.986931622	0.98284936	0.961505949	0.945719779	0.842994389	0.820347913	0.823087511	0.699024796	0.753701091	0.905512989	0.819255233	-0.371447802	-0.522223473	-0.4468324	-0.802176178	-1.02638483	-0.914280504	-1.071287036	-1.285574794	-1.178430915	0.9487	0.967	0.969	
The salesperson tried to fool the writer but he was caught	The salesperson tried to fool the writer but the salesperson was caught	0.677470203	0.869565217	0.986138614	3.17427933	0.741439675	0.977883637	0.984767616	0.974646628	0.939020276	0.921606243	0.805005984	0.761790519	0.548459347	0.563392282	0.777395904	0.93468821	0.33233434	-0.600066841	-0.983569682	-0.7918164	-0.990124345	-1.269719601	-1.129921973	-1.298113108	-1.617611647	-1.457862377	0.9375	0.9443	0.9546	
The salesperson tried to fool the writer but she was caught	The salesperson tried to fool the writer but the salesperson was caught	0.677470203	0.869565217	0.98960396	3.17427933	0.737148712	0.973511279	0.983746231	0.975042343	0.927886486	0.914170563	0.791221602	0.740331237	0.544683384	0.500533879	0.521123886	0.650622547	0.137160316	-0.773932815	-0.818183422	-0.79605633	-1.051671624	-1.310832262	-1.181251943	-1.520941734	-1.65405035	-1.587496042	0.9443	0.9365	0.9473	
The salesperson tried to fool the writer but she saw through the trick	The salesperson tried to fool the writer but the writer saw through the trick	0.704805091	0.888888889	0.990618718	3.37873047	0.828018192	0.980053604	0.985383868	0.986101925	0.949451745	0.925903797	0.826773714	0.773186322	0.76356136	0.612220764	0.659037709	0.697368741	0.508836687	-0.720346451	-0.723793209	-0.7220689	-0.961645901	-1.476930857	-1.219288379	-1.291380882	-1.204803467	-1.248092175	0.944	0.946	0.9473	
The salesperson tried to fool the writer but he saw through the trick	The salesperson tried to fool the writer but the writer saw through the trick	0.704805091	0.888888889	0.967165513	3.37873047	0.834773246	0.984172642	0.986355603	0.987381935	0.954834342	0.940648854	0.844094646	0.789060518	0.791714985	0.666502476	0.853428066	0.894660413	0.785701454	-0.538388908	-0.60962677	-0.5740069	-0.882208943	-1.388486743	-1.135347843	-1.176529765	-1.141621947	-1.159075856	0.9395	0.957	0.956	
The cook prepared a soup for the housekeeper because he was testing a new dish	The cook prepared a soup for the housekeeper because the cook was testing a new dish	0.74870525	0.903225806	0.990559646	3.687059532	0.870209916	0.982446432	0.988713264	0.985529363	0.95830673	0.946133494	0.836256867	0.806492462	0.782306512	0.531119883	0.659440756	0.912175119	0.623744309	-0.663549125	-0.821545184	-0.7425465	-0.777546525	-0.89141643	-0.834481478	-0.943458796	-1.357674599	-1.150566697	0.9404	0.9595	0.9634	
The cook prepared a soup for the housekeeper because she was testing a new dish	The cook prepared a soup for the housekeeper because the cook was testing a new dish	0.74870525	0.903225806	0.992140566	3.687059532	0.868894042	0.981919765	0.988167286	0.982483983	0.959252179	0.944886208	0.837354436	0.804577322	0.775654552	0.53382653	0.677589536	0.896947682	0.527579784	-0.768108428	-0.921261191	-0.84468496	-0.679917037	-0.912093937	-0.796005487	-1.13032198	-1.37812078	-1.25422138	0.947	0.9595	0.9644	
The cook prepared a soup for the housekeeper because she helped to clean the room	The cook prepared a soup for the housekeeper because the housekeeper helped to clean the room	0.74870525	0.903225806	0.992140566	3.617669469	0.805493074	0.985711396	0.985834658	0.982610404	0.961490095	0.947516024	0.865526623	0.827271802	0.793075723	0.571956277	0.68519628	0.803689778	0.4490031	-0.620500565	-0.8631531	-0.74182713	-0.779957771	-1.444852948	-1.11240536	-1.148778081	-1.240430236	-1.194604158	0.9517	0.971	0.967	
The cook prepared a soup for the housekeeper because he helped to clean the room	The cook prepared a soup for the housekeeper because the housekeeper helped to clean the room	0.74870525	0.903225806	0.990559646	3.617669469	0.804406327	0.984024048	0.984943688	0.980368614	0.959544778	0.945207775	0.852932087	0.815596081	0.782242145	0.54816848	0.577415466	0.612863958	0.584274471	-0.668898761	-0.830237508	-0.74956805	-0.963610888	-1.316110134	-1.139860511	-1.446081281	-1.120117426	-1.283099353	0.9443	0.9688	0.96	
The carpenter made a desk for the clerk because he had time	The carpenter made a desk for the clerk because the carpenter had time	0.707661884	0.88	0.988012806	3.316416225	0.759890437	0.97906518	0.982534468	0.97789228	0.939050019	0.923830867	0.816529746	0.746275123	0.747922909	0.475554615	0.751010358	0.861958742	0.708321154	-0.33302328	-0.673412502	-0.50321376	-0.786641419	-1.347335339	-1.066988379	-1.007427216	-1.575570107	-1.291498661	0.928	0.9463	0.956	
The carpenter made a desk for the clerk because she had time	The carpenter made a desk for the clerk because the carpenter had time	0.707661884	0.88	0.980939617	3.316416225	0.758500212	0.971327722	0.979725361	0.971479118	0.92214781	0.912136972	0.775633987	0.719968405	0.712535897	0.425406784	0.22315073	0.568965256	0.435568511	-0.509838283	-0.727207184	-0.6185185	-0.922603548	-1.364383817	-1.143493682	-1.321133018	-1.748981476	-1.535057247	0.9336	0.941	0.949	
The carpenter made a desk for the clerk because she needed a desk	The carpenter made a desk for the clerk because the clerk needed a desk	0.704805091	0.888888889	0.98960396	3.145915493	0.825787372	0.976252317	0.98688519	0.978950322	0.942239463	0.93841058	0.801817637	0.764980032	0.789757352	0.460775584	0.332471132	0.789182782	0.5398283	-0.494946778	-0.438400358	-0.46666908	-0.91734165	-0.991582513	-0.954462081	-1.295054317	-1.37151289	-1.333283603	0.9434	0.9556	0.954	
The carpenter made a desk for the clerk because he needed one	The carpenter made a desk for the clerk because the clerk needed a desk	0.617302869	0.769230769	0.967156863	2.733257845	0.741729436	0.960100055	0.975355268	0.965909302	0.88147682	0.87597841	0.741785288	0.664966407	0.712064388	0.325059474	0.523784041	0.718007088	0.333185762	-0.474891871	-0.607624233	-0.54125273	-1.895234585	-1.644271135	-1.76975286	-1.339178205	-1.568826795	-1.4540025	0.9106	0.9155	0.9	
The cook asked the designer if his new dish can be improved	The cook asked the designer if the cook's new dish can be improved	0.676130446	0.846153846	0.907369146	3.309042367	0.807274718	0.972555101	0.98383975	0.976682782	0.942681253	0.937635243	0.81719506	0.769990411	0.75540096	0.67505908	0.834770679	0.850809097	0.605340421	-0.615980148	-0.772987664	-0.69448435	-1.072479486	-2.568396568	-1.820438027	-1.34859252	-1.821199298	-1.584895909	0.905	0.9414	0.94	
The cook asked the designer if her new dish can be improved	The cook asked the designer if the cook's new dish can be improved	0.676130446	0.846153846	0.913911846	3.309042367	0.793907952	0.968987525	0.984640956	0.975639582	0.933956385	0.932439029	0.80588031	0.756604655	0.751413038	0.669493198	0.732008338	0.832454324	0.549933195	-0.70093435	-0.81523782	-0.7580861	-1.057403803	-2.583846807	-1.820625305	-1.51271832	-1.742050886	-1.627384603	0.9062	0.939	0.9346	
The cook asked the designer if she likes the new dish	The cook asked the designer if the designer likes the new dish	0.64071176	0.869565217	0.988332655	3.096527829	0.745473515	0.979045272	0.984203458	0.975497961	0.929808617	0.927157521	0.821244774	0.752982655	0.784101654	0.579412162	0.625330925	0.860815465	0.5694924	-0.533901751	-0.91013813	-0.72201955	-0.916266143	-2.80262208	-1.859444112	-1.43155694	-1.896863341	-1.664210141	0.941	0.96	0.958	
The cook asked the designer if he likes the new dish	The cook asked the designer if the designer likes the new dish	0.64071176	0.869565217	0.983584317	3.096527829	0.743710243	0.981133342	0.984793782	0.977074206	0.938108683	0.931648076	0.83075512	0.763350544	0.791952811	0.602970004	0.79140532	0.902057886	0.816648245	-0.369474083	-0.86543113	-0.6174535	-0.951465547	-2.718582153	-1.83502385	-1.251444697	-1.887790442	-1.569617569	0.9355	0.9634	0.9604	
The cleaner called the guard because she forgot to bring her key	The cleaner called the guard because the cleaner forgot to bring the cleaner's key	0.461541547	0.740740741	0.888738739	2.888045023	0.63730834	0.928969979	0.9682495	0.962238371	0.865390301	0.841752291	0.685021848	0.661282873	0.692262169	0.325704843	0.173810691	0.501501441	-0.103941932	-0.879393637	-1.026202917	-0.9527987	-2.130314827	-3.087639332	-2.608977079	-1.922291398	-2.535407066	-2.228849232	0.8467	0.8804	0.872	
The cleaner called the guard because he forgot to bring his key	The cleaner called the guard because the cleaner forgot to bring the cleaner's key	0.461541547	0.740740741	0.872072072	2.888045023	0.635966805	0.939319432	0.970613003	0.963820517	0.88643223	0.852677405	0.706950455	0.679249575	0.712766003	0.328735352	0.552397251	0.719930828	0.022306427	-0.656099558	-1.121814966	-0.88895804	-1.893507123	-2.925898314	-2.409702718	-1.622975469	-2.52478075	-2.073878109	0.842	0.894	0.884	
The cleaner called the guard because he is the only one who can enter the room	The cleaner called the guard because the guard is the only one who can enter the room	0.765955235	0.909090909	0.990559646	3.736150537	0.856345074	0.98026818	0.988897085	0.985723853	0.942517698	0.94113487	0.831611539	0.785813359	0.796617536	0.623843968	0.692917645	0.897361696	0.71597296	-0.381305397	-0.640847385	-0.5110757	-0.737709284	-1.127557039	-0.932633162	-1.044183016	-1.177181482	-1.110682249	0.941	0.9585	0.959	
The cleaner called the guard because she is the only one who can enter the room	The cleaner called the guard because the guard is the only one who can enter the room	0.765955235	0.909090909	0.990559646	3.736150537	0.855048244	0.974419415	0.986611307	0.97837013	0.930963993	0.928215146	0.793490077	0.755778323	0.767037343	0.60992372	0.133486331	0.488931596	0.512485981	-0.55099082	-0.648076713	-0.5995339	-0.78814435	-1.153026819	-0.970585585	-1.23728025	-1.414699197	-1.325989723	0.944	0.953	0.952	
The laborer kicked the cashier because he was drunk	The laborer kicked the cashier because the laborer was drunk	0.59116026	0.842105263	0.979938272	2.844315622	0.763144756	0.97684586	0.979642212	0.970252991	0.919309437	0.902561724	0.799709864	0.742941024	0.757090498	0.374055177	0.680798948	0.926570535	0.604345262	-0.644572854	-1.045590043	-0.84507585	-1.011074305	-1.353676319	-1.182375312	-1.110438466	-1.87339294	-1.491915703	0.9277	0.9453	0.9434	
The laborer kicked the cashier because she was drunk	The laborer kicked the cashier because the laborer was drunk	0.59116026	0.842105263	0.979938272	2.844315622	0.76155046	0.967288077	0.977472365	0.967286646	0.903083622	0.891278505	0.768212302	0.726568229	0.740772599	0.304652929	0.214239404	0.650726199	0.262088001	-0.854735553	-1.109315515	-0.98202026	-1.018530965	-1.432624459	-1.225577712	-1.484885335	-1.957339525	-1.72111243	0.9326	0.933	0.9355	
The laborer kicked the cashier because she said something bad	The laborer kicked the cashier because the cashier said something bad	0.595416506	0.857142857	0.983584317	2.910948169	0.801787457	0.970546544	0.980812728	0.976360857	0.917823493	0.910320282	0.787819161	0.736804514	0.765795046	0.515910625	0.389291018	0.743601084	0.43160975	-0.859313846	-0.772004128	-0.8156532	-1.12381041	-1.528243661	-1.326027036	-1.44642961	-1.396649241	-1.421539426	0.9463	0.94	0.951	
The laborer kicked the cashier because he said something bad	The laborer kicked the cashier because the cashier said something bad	0.595416506	0.857142857	0.983584317	2.910948169	0.797447837	0.976732552	0.982571244	0.976688504	0.929252267	0.916012585	0.808849737	0.750965441	0.770101508	0.579057992	0.748322606	0.865510166	0.789978743	-0.643911481	-0.723943889	-0.68392205	-1.036204457	-1.457738161	-1.246971309	-1.391624212	-1.320484996	-1.356054604	0.9434	0.949	0.959	
The janitor cleaned the room for the designer and he left the room	The janitor cleaned the room for the designer and the janitor left the room	0.704805091	0.888888889	0.983584317	3.246131988	0.807879928	0.973613143	0.983381987	0.973649383	0.936147571	0.917059124	0.793240811	0.743581412	0.756537679	0.231744677	0.731955111	0.85217756	0.530339062	-0.508854747	-0.695293188	-0.60207045	-0.824986339	-1.205313683	-1.015150011	-1.304776192	-1.63011992	-1.467448056	0.937	0.9487	0.947	
The janitor cleaned the room for the designer and she left the room	The janitor cleaned the room for the designer and the janitor left the room	0.704805091	0.888888889	0.983584317	3.246131988	0.806507058	0.969788313	0.983405948	0.972480059	0.925834358	0.908375204	0.77820828	0.725964877	0.727359532	0.209192544	0.341407448	0.592707813	0.319254518	-0.622469187	-0.792124927	-0.7072936	-0.87630713	-1.158563495	-1.017435312	-1.51608789	-1.675616384	-1.595852137	0.9453	0.945	0.943	
The janitor cleaned the room for the designer and she is grateful	The janitor cleaned the room for the designer and the designer is grateful	0.707661884	0.88	0.986138614	3.243930649	0.793553023	0.972030282	0.984445333	0.977027476	0.915355861	0.912496924	0.764128989	0.718937105	0.733651755	0.476365	0.386069447	0.828191519	0.489729762	-0.581075609	-0.619262516	-0.6001665	-0.928020895	-0.989762783	-0.958891839	-1.379466891	-1.412246823	-1.395856857	0.948	0.9507	0.9565	
The janitor cleaned the room for the designer and he is grateful	The janitor cleaned the room for the designer and the designer is grateful	0.707661884	0.88	0.986138614	3.243930649	0.792178122	0.975677431	0.986658752	0.977496684	0.922284186	0.916782558	0.775837665	0.727575901	0.750701551	0.502366841	0.729065061	0.862651765	0.766519368	-0.476506829	-0.615123689	-0.54581183	-0.935200036	-0.982904673	-0.959052354	-1.259579062	-1.318608761	-1.289093912	0.9404	0.9556	0.9614	
The mechanic greets with the receptionist because he was in a good mood	The mechanic greets with the receptionist because the mechanic was in a good mood	0.704805091	0.888888889	0.989439853	3.44656498	0.811606459	0.978308439	0.985334039	0.981690764	0.943180501	0.949808598	0.81407897	0.766562689	0.809766382	0.49523899	0.71895504	0.884522378	0.664190173	-0.524488747	-0.702061951	-0.6132755	-0.772204041	-1.05155766	-0.911880851	-1.172341108	-1.789686084	-1.481013596	0.935	0.955	0.957	
The mechanic greets with the receptionist because she was in a good mood	The mechanic greets with the receptionist because the mechanic was in a good mood	0.704805091	0.888888889	0.989439853	3.44656498	0.810352844	0.973268211	0.985126495	0.974567652	0.93910253	0.944430172	0.788722854	0.748079794	0.791841678	0.496421486	0.441721618	0.721263528	0.579887092	-0.69518882	-0.739542782	-0.717366	-0.943656504	-1.173637271	-1.058646888	-1.396355391	-1.81743288	-1.606894135	0.9414	0.9507	0.9536	
The mechanic greets the receptionist because she was standing in front of the door	The mechanic greets the receptionist because the receptionist was standing in front of the door	0.728596	0.896551724	0.989439853	3.502807395	0.796922421	0.982973158	0.984419167	0.977126539	0.951437294	0.934135079	0.838669095	0.803511062	0.807318762	0.479000479	0.532172382	0.869338214	0.759766996	-0.519786119	-0.602565348	-0.5611754	-0.912236273	-1.099157333	-1.005696803	-1.17595768	-1.261805296	-1.218881488	0.9487	0.9644	0.9624	
The mechanic greets the receptionist because he was standing in front of the door	The mechanic greets the receptionist because the receptionist was standing in front of the door	0.728596	0.896551724	0.989439853	3.502807395	0.795862954	0.979649007	0.981370211	0.974090815	0.944831312	0.930067241	0.811839491	0.768792191	0.799250408	0.455757171	0.668162584	0.567472219	0.706938982	-0.344382226	-0.604657054	-0.4745204	-0.895103395	-1.180261254	-1.037682325	-1.166131735	-1.313832164	-1.239981949	0.9395	0.965	0.9565	
The cook is always teaching the assistant new techniques so she will one day be equal in skill	The cook is always teaching the assistant new techniques so the assistant will one day be equal in skill	0.794069319	0.918918919	0.994050871	3.911140899	0.842710053	0.981707335	0.987992287	0.987282336	0.955013037	0.951521158	0.837833137	0.79638681	0.83857604	0.605437815	0.591529906	0.749549031	0.625833809	-0.873520255	-0.907850742	-0.89068615	-0.804379344	-1.348484755	-1.076432049	-1.143514037	-1.342457056	-1.242985547	0.956	0.959	0.9585	
The cook is always teaching the assistant new techniques so he will one day be equal in skill	The cook is always teaching the assistant new techniques so the assistant will one day be equal in skill	0.794069319	0.918918919	0.981505089	3.911140899	0.841770311	0.983477473	0.988183022	0.988111615	0.957746327	0.950432301	0.852191883	0.805149428	0.827423582	0.642148197	0.757852674	0.812375963	0.803809047	-0.789861202	-0.919224501	-0.85454303	-0.858281016	-1.290194273	-1.074237645	-1.079077959	-1.273818254	-1.176448107	0.953	0.9653	0.9634	
The cook is always teaching the assistant new techniques because he likes to teach others	The cook is always teaching the assistant new techniques because the cook likes to teach others	0.74870525	0.903225806	0.991460414	3.677701512	0.888882998	0.979817331	0.98493886	0.988000572	0.956662297	0.944739521	0.830179149	0.793997335	0.720408228	0.615990698	0.717326164	0.908749044	0.753770769	-0.433281451	-0.576267898	-0.5047751	-0.873291492	-1.022435784	-0.947863638	-1.04722774	-1.495809793	-1.271518767	0.946	0.9663	0.9634	
The cook is always teaching the assistant new techniques because she likes to teach others	The cook is always teaching the assistant new techniques because the cook likes to teach others	0.74870525	0.903225806	0.992726878	3.677701512	0.887730476	0.97651577	0.983125865	0.986941397	0.954415619	0.942801237	0.812764328	0.793138571	0.770691959	0.589419067	0.587271154	0.863897562	0.55520457	-0.55665493	-0.617710888	-0.58718336	-0.916368783	-1.078795552	-0.997582167	-1.175568223	-1.553619266	-1.364593744	0.948	0.96	0.959	
The farmer gave the teacher a bag of eggs because he was grateful	The farmer gave the teacher a bag of eggs because the farmer was grateful	0.732496796	0.888888889	0.989439853	3.44656498	0.817261439	0.985116065	0.988122463	0.978145421	0.936208129	0.947113574	0.847599133	0.766084811	0.809664549	0.445024133	0.775720656	0.912573338	0.477701187	-0.36157307	-0.521745324	-0.44165906	-0.775584579	-1.087630391	-0.931607485	-0.938971698	-1.695690989	-1.317331344	0.9297	0.9556	0.955	
The farmer gave the teacher a bag of eggs because she was grateful	The farmer gave the teacher a bag of eggs because the farmer was grateful	0.732496796	0.888888889	0.983987603	3.44656498	0.815826284	0.980256915	0.986329377	0.974528015	0.922071517	0.940983534	0.821370544	0.738765539	0.786341182	0.421853453	0.344547749	0.806220233	0.312748879	-0.504581869	-0.591994822	-0.54828846	-0.820137978	-1.130655408	-0.975396693	-1.470459223	-1.712015271	-1.591237247	0.9326	0.95	0.946	
The farmer gave the teacher a bag of eggs because she helped many kids	The farmer gave the teacher a bag of eggs because the teacher helped many kids	0.728596	0.896551724	0.992140566	3.491121622	0.812918786	0.981293559	0.988426149	0.983815312	0.956705868	0.946727574	0.84709426	0.818480063	0.823302785	0.527825296	0.512124062	0.777280211	0.486844659	-0.498988509	-0.579373002	-0.5391797	-0.830726087	-1.07956028	-0.955143183	-1.244011641	-1.297101855	-1.270556748	0.948	0.9585	0.9556	
The farmer gave the teacher a bag of eggs because he helped many kids	The farmer gave the teacher a bag of eggs because the teacher helped many kids	0.728596	0.896551724	0.990559646	3.491121622	0.814257068	0.983493209	0.988201201	0.984487116	0.960345805	0.949379921	0.86516268	0.83062033	0.828644769	0.551518679	0.799916029	0.846551895	0.698125541	-0.421702385	-0.580045342	-0.5008731	-0.697753906	-1.069574475	-0.883664191	-1.190769911	-1.228901863	-1.209835887	0.9424	0.963	0.9624	
The CEO bought the accountant a car because he is rich	The CEO bought the accountant a car because the ceo is rich	0.677470203	0.869565217	0.852272727	3.165474025	0.829282753	0.976243317	0.97143513	0.969087362	0.931059659	0.918685257	0.80587745	0.755130873	0.562938095	0.545993268	0.734424591	0.878261924	0.710069418	-0.692560136	-1.966488004	-1.329524	-1.030411363	-2.310271025	-1.670341194	-1.32995522	-2.030776501	-1.68036586	0.9272	0.9526	0.9536	
The CEO bought the accountant a car because she is rich	The CEO bought the accountant a car because the ceo is rich	0.677470203	0.869565217	0.88	3.165474025	0.827450287	0.968268514	0.969475687	0.965311468	0.917851269	0.910625398	0.764219328	0.727491718	0.555759236	0.516253412	0.1075252	0.428682148	0.312106222	-0.894328773	-2.094033241	-1.4941815	-1.21786809	-2.351505518	-1.784686804	-1.883715749	-2.15495801	-2.019336879	0.933	0.94	0.9463	
The CEO bought the accountant a car because she needed one	The CEO bought the accountant a car because the accountant needed one	0.677470203	0.869565217	0.98960396	3.077420978	0.741523765	0.962051988	0.980910599	0.972906291	0.916817546	0.903956175	0.754004373	0.72306874	0.735948673	0.658447921	0.319618165	0.655318975	0.407440364	-0.767293036	-0.970748842	-0.86901915	-1.177010059	-1.45008409	-1.313547075	-1.527781725	-1.505673051	-1.516727388	0.9355	0.9365	0.951	
The CEO bought the accountant a car because he needed one	The CEO bought the accountant a car because the accountant needed one	0.677470203	0.869565217	0.986138614	3.077420978	0.742885271	0.967861891	0.981962979	0.97569406	0.936178684	0.917306125	0.784228531	0.746088157	0.794806063	0.691030204	0.835986674	0.934982061	0.774698555	-0.373305261	-0.895212054	-0.6342591	-1.00179255	-1.410874367	-1.206333458	-1.290214539	-1.412859559	-1.351537049	0.9277	0.9473	0.957	
The janitor cleaned the librarian 's room and he asked for a tip	The janitor cleaned the librarian 's room and the janitor asked for a tip	0.704805091	0.888888889	0.989439853	3.44656498	0.801048946	0.978646815	0.986394823	0.981262565	0.943409979	0.924324453	0.817226483	0.76876772	0.76624622	0.475738376	0.802005053	0.849307597	0.628840506	-0.802972317	-1.017766356	-0.910362	-0.876108289	-0.849705338	-0.862906814	-1.138328314	-1.354616165	-1.246472239	0.951	0.953	0.9507	
