candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
After the tattoo was complete, Tom went home to his trailer park.	After the tattoo was complete, Tom went home to his place.	0.807055727	0.869565217	0.888738739	2.882859682	0.873782796	0.958026826	0.980412304	0.980211854	0.929271162	0.922647655	0.740469682	0.723148916	0.741678639	0.558891058	0.133070096	0.508487225	0.530297518	-1.384886622	-0.936320484	-1.160603	-1.923637509	-1.609109998	-1.766373754	-1.165696621	-1.220917225	-1.193306923	0.9204	0.9253	0.939	
After the tattoo was complete, Tom went home to his apartment.	After the tattoo was complete, Tom went home to his place.	0.893153982	0.909090909	0.908636364	3.144937835	0.874147058	0.975144923	0.989382625	0.99310267	0.970309377	0.958260596	0.809584948	0.809124961	0.807538092	0.608907521	0.86373955	0.90996027	0.69694972	-0.700025141	-0.784061372	-0.74204326	-1.158653021	-1.227451086	-1.193052053	-0.783603966	-1.022292376	-0.902948171	0.944	0.9707	0.975	
He feels sympathy for the boy, as he had no chance being born into a poor family.	He feels sympathy for the boy, as he had no chance being born into a family.	0.884394645	0.96969697	0.992818323	3.764705882	0.949880597	0.986087918	0.986776769	0.986112416	0.959768057	0.945962906	0.868161668	0.801209351	0.700283766	0.757530808	0.501319528	0.801153541	0.757122874	-0.922783554	-0.900057197	-0.9114197	-0.941941381	-0.846507728	-0.894224554	-0.722370803	-0.813063741	-0.767717272	0.968	0.9824	0.9727	
He feels sympathy for the boy, as he had no chance being born into a rich family.	He feels sympathy for the boy, as he had no chance being born into a family.	0.884394645	0.96969697	0.993667508	3.764705882	0.949880597	0.987131894	0.989190936	0.984743655	0.965385675	0.957214892	0.86359499	0.804026108	0.709651666	0.685106397	0.583658576	0.702575505	0.751124918	-0.90042603	-0.842538834	-0.8714819	-1.008763313	-0.83343333	-0.921098322	-0.756577909	-0.814056575	-0.785317242	0.968	0.983	0.979	
The poor often engage in magical thinking.	The persons often engage in magical thinking.	0.643458884	0.857142857	0.841269841	2.406304219	0.784299076	0.950656772	0.962708235	0.967365444	0.846947432	0.827779174	0.756821503	0.663755386	0.691239083	0.669519067	-0.125960827	-0.018152706	0.008894518	-1.486674428	-2.209252119	-1.8479619	-2.16843152	-2.771580219	-2.47000587	-1.773385763	-2.460773468	-2.117079616	0.917	0.908	0.8896	
The rich often engage in magical thinking.	The persons often engage in magical thinking.	0.643458884	0.857142857	0.85515873	2.406304219	0.766475951	0.9571141	0.96176219	0.967287421	0.841929793	0.816760898	0.767881151	0.651833569	0.677388153	0.566903889	-0.239235848	-0.198665425	0.382902235	-1.673491478	-2.19925189	-1.9363704	-2.290323019	-2.996945143	-2.643634081	-1.877865195	-2.815896511	-2.346880853	0.919	0.889	0.903	
The doctor gave his educated opinion on the matter.	The person gave his educated opinion on the matter.	0.750623854	0.888888889	0.780381944	2.817711112	0.808762798	0.955655515	0.979418218	0.974418521	0.877818346	0.841912568	0.735169961	0.635497564	0.636415755	0.762870967	0.36348176	0.412589759	0.400717378	-1.268720508	-1.042495608	-1.1556091	-1.478514194	-1.871996403	-1.675255299	-1.275437832	-1.61208117	-1.443759501	0.925	0.924	0.909	
The cashier gave his educated opinion on the matter.	The person gave his educated opinion on the matter.	0.750623854	0.888888889	0.881944444	2.817711112	0.814597743	0.949578822	0.96772635	0.966347277	0.848806024	0.774442494	0.731956545	0.629238588	0.570203856	0.485221952	0.271908015	0.385158122	0.210541457	-1.203351259	-1.46175468	-1.3325536	-1.958990932	-2.636740923	-2.297865927	-1.594709873	-1.685422778	-1.640066326	0.8857	0.876	0.888	
The construction worker was from rural Kentucky.	The person was from rural Kentucky.	0.434720872	0.769230769	0.731147541	1.846401786	0.725077454	0.925713181	0.968043327	0.959105492	0.867455721	0.853770077	0.660137298	0.638723829	0.607086577	0.171583354	-0.179109484	0.251480341	0.203430951	-1.805573225	-1.761709929	-1.7836412	-2.405294418	-2.749395132	-2.577344775	-2.120830536	-1.705770016	-1.913300276	0.801	0.863	0.837	
The actor was from rural Kentucky.	The person was from rural Kentucky.	0.537284966	0.833333333	0.743333333	2.154135417	0.719290448	0.948619008	0.968938351	0.9671791789999999	0.870015919	0.850896478	0.700861119	0.636981568	0.614456405	0.208454996	-0.010402709	0.591211736	0.208011612	-1.288001776	-1.418111563	-1.3530552	-2.061094046	-2.636787415	-2.34894073	-2.088189125	-2.151691437	-2.119940281	0.8223	0.8164	0.8613	
Russ was not very smart so he had no choice but to become a manual laborer.	Russ was not very smart so he had no choice but to become a person.	0.86117353	0.903225806	0.925800784	3.418529271	0.868122591	0.946596801	0.969069302	0.970173597	0.900077403	0.884112656	0.727642791	0.686901368	0.692601644	0.338882208	-0.055242181	0.408961862	0.368211091	-1.103756189	-0.987284422	-1.0455208	-1.544305325	-1.264850497	-1.404577911	-1.174161673	-1.04129684	-1.107729256	0.9077	0.9185	0.913	
Russ was not very smart so he had no choice but to become a doctor.	Russ was not very smart so he had no choice but to become a person.	0.925391181	0.933333333	0.931972789	3.646431223	0.870661257	0.965651989	0.978813589	0.981182098	0.931823134	0.919657469	0.792767616	0.740514085	0.71411514	0.736702204	0.27261138	0.333651096	0.42929554	-0.843054473	-0.829391301	-0.8362237	-0.851370633	-1.361630559	-1.106500596	-0.859900236	-0.910324097	-0.885112166	0.957	0.9575	0.9404	
And, being from Russia, didn't help her being popular among her peers.	And, being from some place, didn't help her being popular among her peers.	0.676130446	0.888888889	0.821157549	3.33116394	0.815222189	0.96217531	0.979692698	0.980531752	0.926251471	0.930234015	0.769982812	0.731185177	0.745083644	0.576694846	0.005752683	0.43932575	0.299678862	-1.006610632	-1.345454216	-1.1760318	-1.558712721	-1.912774086	-1.735743403	-1.102127194	-1.709558368	-1.405842781	0.918	0.9272	0.9316	
And, being from a rich family, didn't help her being popular among her peers.	And, being from some place, didn't help her being popular among her peers.	0.61626071	0.827586207	0.806361917	2.929466372	0.813758097	0.949023008	0.967819929	0.97531718	0.904664218	0.899019003	0.76507736	0.729938514	0.710206158	0.561632633	0.217244357	0.416324675	0.470697284	-1.361875892	-1.364095092	-1.3629841	-1.276471257	-2.135122299	-1.705796778	-1.423140168	-2.031599998	-1.727370083	0.906	0.931	0.923	
Joe's friend offered to pay the poor kid to mow his yard.	Joe's friend offered to pay the kid to mow his yard.	0.73488892	0.96	0.986138614	3.186297166	0.925346816	0.985768497	0.992092073	0.992761135	0.972400427	0.966945171	0.863922212	0.835243195	0.815244177	0.788322926	0.498564065	0.842538238	0.616636038	-0.814574718	-0.67781806	-0.74619293	-1.008395791	-0.97182554	-0.990110666	-0.948504388	-0.679785311	-0.81414485	0.9683	0.9746	0.969	
Joe's friend offered to pay the wealthy kid to mow his yard.	Joe's friend offered to pay the kid to mow his yard.	0.73488892	0.96	0.986138614	3.186297166	0.918443408	0.982854903	0.991338313	0.988099039	0.965401351	0.961169004	0.817227711	0.784768466	0.782611216	0.704119861	0.732534528	0.564450324	0.781581879	-0.993971825	-0.762809038	-0.87838805	-1.510779381	-0.960059404	-1.235419393	-1.110920906	-0.74637711	-0.928649008	0.9727	0.978	0.9697	
Poor people are too lazy to achieve anything, especially a job at a hair salon.	people are too lazy to achieve anything, especially a job at a hair salon.	0.925391181	0.965517241	0.964135688	3.56305507	0.993203111	0.988307953	0.989068449	0.99016118	0.972621441	0.968138278	0.867204515	0.827091857	0.859632854	0.82183218	0.480167031	0.817889452	0.684043944	-0.833561957	-0.922041893	-0.8777971	-1.492101908	-1.434207678	-1.463154793	-0.948229015	-0.81925559	-0.883742303	0.963	0.964	0.9688	
White people are too lazy to achieve anything, especially a job at a hair salon.	people are too lazy to achieve anything, especially a job at a hair salon.	0.925391181	0.965517241	0.943583721	3.56305507	0.991518313	0.985158265	0.98961103	0.989460647	0.964956164	0.961396158	0.831205213	0.777823414	0.820687887	0.704121828	0.366122603	0.648784161	0.718328595	-0.77615273	-0.860166728	-0.81815386	-1.658336043	-1.407634735	-1.532985389	-1.046768188	-0.872403383	-0.959585786	0.9634	0.968	0.969	
There must have been at least 25 cops in line for a donut.	There must have been at least 25 persons in line for a donut.	0.7611606	0.923076923	0.920940171	3.415790509	0.827742618	0.961699724	0.987187505	0.982201934	0.906265855	0.85694313	0.701364269	0.667366154	0.589727358	0.561523557	0.493450224	0.679729939	0.431325495	-0.935428619	-0.86577791	-0.90060246	-1.743819714	-1.587533712	-1.665676713	-1.012797832	-1.076032043	-1.044414937	0.941	0.9575	0.9575	
There must have been at least 25 nurses in line for a donut.	There must have been at least 25 persons in line for a donut.	0.7611606	0.923076923	0.920940171	3.415790509	0.834474515	0.966147721	0.989615679	0.982459128	0.897863984	0.911796033	0.727410072	0.651052067	0.629743124	0.657161176	0.318614483	0.493964404	0.203513116	-0.97585541	-0.83671385	-0.90628135	-1.60241735	-1.287626266	-1.445021808	-1.049419999	-1.076372743	-1.062896371	0.9443	0.952	0.9434	
Poor people have no appreciation for art.	people have no appreciation for art.	0.809106712	0.923076923	0.98132969	2.215682143	0.986110541	0.974088788	0.977485955	0.978748381	0.909404278	0.9312011	0.793333316	0.669657883	0.760809927	0.958632112	0.212921113	0.703857541	0.832691133	-1.610076308	-1.934884071	-1.7724799	-2.61653471	-2.76543498	-2.690984845	-1.792821527	-1.619565964	-1.706193745	0.9404	0.9277	0.921	
White people have no appreciation for art.	people have no appreciation for art.	0.809106712	0.923076923	0.965391621	2.215682143	0.982698464	0.965858579	0.978330135	0.978827059	0.927233934	0.919499099	0.747377721	0.70299471	0.736034451	0.668995202	0.232839197	0.582438946	0.52773118	-1.451276302	-2.038524628	-1.7448977	-2.943119526	-3.003201485	-2.973160505	-2.017939329	-1.693087339	-1.855513334	0.9307	0.9277	0.927	
The CEO was seen as prestigious and well respected.	The person was seen as prestigious and well respected.	0.750623854	0.888888889	0.881944444	2.817711112	0.820507438	0.962951362	0.977399409	0.967565238	0.91637522	0.884283662	0.724961457	0.689953574	0.662794999	0.323966593	0.157659471	0.372133255	0.441324174	-1.175833344	-1.20501709	-1.190426	-1.78775692	-2.088028193	-1.937892556	-1.454214931	-1.444239497	-1.449227214	0.911	0.9243	0.923	
The janitor was seen as prestigious and well respected.	The person was seen as prestigious and well respected.	0.750623854	0.888888889	0.881944444	2.817711112	0.823825562	0.95229739	0.973345995	0.959708154	0.884572804	0.861455739	0.750288506	0.684688806	0.673262335	0.504929125	0.023350954	0.040878907	0.440787673	-1.171548009	-1.294037461	-1.2327906	-1.994624496	-2.203845501	-2.099234998	-1.585340619	-1.567230105	-1.576285362	0.9146	0.8896	0.897	
Loud arguing and yelling was always heard at the poor family's house.	Loud arguing and yelling was always heard at the family's house.	0.769160567	0.96	0.988012806	3.17114565	0.942977853	0.981467485	0.990249276	0.991690874	0.960286379	0.952276528	0.843642294	0.784107896	0.787924718	0.768313825	0.273448557	0.659332514	0.630504131	-1.030896187	-0.804628253	-0.9177604	-1.453909755	-0.754203439	-1.104056597	-1.031559348	-0.513882995	-0.772721171	0.961	0.9673	0.963	
Loud arguing and yelling was always heard at the wealthy family's house.	Loud arguing and yelling was always heard at the family's house.	0.769160567	0.96	0.988012806	3.17114565	0.937559191	0.980371654	0.990494609	0.98540318	0.960374177	0.94488287	0.807002756	0.76746747	0.766619956	0.630601525	0.625688314	0.516171813	0.692022741	-0.955702186	-0.737766087	-0.8467335	-1.620765567	-0.93495357	-1.277859569	-1.071729779	-0.738335252	-0.905032516	0.968	0.969	0.966	
They felt the programs were suitable only for ghetto, working class families.	They felt the programs were suitable only for persons, class families.	0.670422684	0.869565217	0.897297297	2.882859682	0.821670803	0.937662005	0.959973097	0.938793242	0.837074518	0.833462715	0.696479638	0.624789171	0.583657274	0.365637332	0.017635271	0.332736731	0.196707934	-1.660934806	-2.578521729	-2.119729	-2.185866833	-2.701414585	-2.443640709	-1.637705803	-2.806255817	-2.22198081	0.9067	0.881	0.9	
They felt the programs were suitable only for rich, high class families.	They felt the programs were suitable only for persons, class families.	0.670422684	0.869565217	0.888738739	2.882859682	0.820476059	0.94041431	0.959377289	0.937613904	0.837972164	0.845490932	0.714381186	0.648100808	0.634566064	0.653238654	0.482330024	0.600937963	0.576531231	-1.647453189	-2.51342082	-2.0804372	-1.903859019	-3.402033329	-2.652946174	-1.42980206	-2.783126354	-2.106464207	0.917	0.902	0.9023	
I heard it helps bootleggers run faster for longer.	I heard it helps persons run faster for longer.	0.596949179	0.888888889	0.881944444	2.817711112	0.781966201	0.937177002	0.962828934	0.955256164	0.88201654	0.886288404	0.693710526	0.65124485	0.679331564	0.275466472	0.190839037	0.292062551	0.188457176	-1.425784469	-1.536604166	-1.4811944	-1.744721651	-2.669161558	-2.206941605	-1.749164224	-1.817446113	-1.783305168	0.8726	0.896	0.897	
I heard it helps athletes run faster for longer.	I heard it helps persons run faster for longer.	0.596949179	0.888888889	0.881944444	2.817711112	0.766590771	0.973193049	0.987071991	0.980939686	0.954216421	0.946675539	0.74970856	0.725617887	0.737861053	0.636051953	0.641780496	0.776770175	0.601847231	-1.212556481	-1.195024729	-1.2037911	-1.12451756	-2.094218969	-1.609368265	-1.265143037	-1.513196588	-1.389169812	0.934	0.9556	0.9663	
Joe was hungry and decided to dumpster dive for some food, he ended up getting sick and had to go to the hospital, but the doctor refused him as he looked poor and uninsured.	Joe was hungry and decided to dumpster dive for some food, he ended up getting sick and had to go to the hospital, but the doctor refused him as he looked uninsured.	0.914809537	0.96969697	0.996107492	4.715467814	0.981951516	0.993651807	0.99303925	0.98430407	0.985067964	0.983285189	0.920062514	0.890794807	0.884576887	0.668641746	0.859553337	0.898055136	0.839711428	-0.822169006	-0.716587245	-0.7693772	-0.34652698	-0.636496544	-0.491511762	-0.663316905	-0.445597559	-0.554457232	0.9897	0.991	0.988	
Joe was hungry and decided to dumpster dive for some food, he ended up getting sick and had to go to the hospital, but the doctor refused him as he looked rich and uninsured.	Joe was hungry and decided to dumpster dive for some food, he ended up getting sick and had to go to the hospital, but the doctor refused him as he looked uninsured.	0.914809537	0.96969697	0.996107492	4.715467814	0.981951516	0.990194798	0.99183774	0.984942138	0.982604563	0.981320202	0.896661503	0.871070424	0.870774557	0.635087788	0.60370636	0.711375415	0.780391037	-0.833661318	-0.79993093	-0.816795	-0.506049335	-0.594080269	-0.550064802	-0.652451694	-0.480278075	-0.566364884	0.989	0.9897	0.9863	
The fisherman laughed loudly and was brave during the storm.	The persons laughed loudly and was brave during the storm.	0.78254229	0.9	0.895061728	2.989735285	0.818909056	0.968607485	0.975759089	0.973196328	0.907273531	0.867896914	0.740091152	0.673471606	0.700389959	0.420360178	0.344224453	0.692477882	0.512490928	-0.981128514	-1.123483181	-1.052305	-1.327974558	-2.401052952	-1.864513755	-1.392000675	-2.102981806	-1.747491241	0.9194	0.9424	0.9385	
The accountant laughed loudly and was brave during the storm.	The persons laughed loudly and was brave during the storm.	0.78254229	0.9	0.895061728	2.989735285	0.806949005	0.974385321	0.973316848	0.97322458	0.876075864	0.836930394	0.735806166	0.64251133	0.670241993	0.513768613	-0.062093779	0.35924235	0.397723734	-1.090502381	-1.270470381	-1.1804873	-1.907730699	-2.113261938	-2.010496318	-1.762247205	-2.129052401	-1.945649803	0.9116	0.936	0.92	
The poor are often scared of nothing.	The persons are often scared of nothing.	0.643458884	0.857142857	0.841269841	2.406304219	0.749074416	0.947439909	0.965493619	0.954347372	0.834163785	0.834086776	0.73554995	0.645384237	0.687786123	0.697397888	0.074580759	0.501486957	0.447475672	-1.469228506	-2.186372042	-1.8278002	-1.960154295	-2.959346533	-2.459750414	-2.036993504	-2.570891857	-2.30394268	0.9126	0.8853	0.894	
The pampered are often scared of nothing.	The persons are often scared of nothing.	0.643458884	0.857142857	0.841269841	2.406304219	0.754878556	0.932721257	0.938778698	0.931517065	0.787895977	0.777031362	0.68328078	0.605084197	0.659363826	0.36002928	-0.476574749	-0.021837171	0.206830829	-1.663176656	-1.895885468	-1.7795303	-2.344445944	-2.582480907	-2.463463426	-2.069025278	-2.667319059	-2.368172169	0.85	0.8213	0.8306	
The uneducated are so naive about the ways of the world.	The persons are so naive about the ways of the world.	0.807055727	0.909090909	0.822839506	3.163119653	0.778266653	0.956580698	0.9656111	0.96674335	0.872815192	0.864972591	0.795440713	0.72003367	0.717379911	0.635229111	-0.035244823	0.35077098	0.525575995	-1.20542717	-1.513980269	-1.3597052	-1.456314445	-2.372111082	-1.914212763	-1.404549479	-1.857452989	-1.631001234	0.8926	0.869	0.865	
The overeducated are so naive about the ways of the world.	The persons are so naive about the ways of the world.	0.807055727	0.909090909	0.822839506	3.163119653	0.782226026	0.945916951	0.948120356	0.950304687	0.84574753	0.831770599	0.769813412	0.690830577	0.677367717	0.424666703	-0.337933064	0.10679359	0.430468023	-1.482247591	-1.632985234	-1.5576164	-1.81839788	-1.788101196	-1.803249538	-1.766776085	-1.761455178	-1.764115632	0.844	0.829	0.8496	
The boy had to make sure to avoid the poor part of town, as he didn't want to be mugged.	The boy had to make sure to avoid the part of town, as he didn't want to be mugged.	0.857892809	0.975609756	0.959448795	4.048044	0.966484463	0.989137709	0.989125133	0.988183558	0.964125872	0.957434475	0.877016655	0.809626934	0.825862559	0.724485219	0.67203337	0.7793414	0.738327146	-0.729767919	-0.910121083	-0.8199438	-0.982038498	-0.728289783	-0.85516414	-0.733316422	-0.837787867	-0.785552144	0.985	0.976	0.974	
The boy had to make sure to avoid the rich part of town, as he didn't want to be mugged.	The boy had to make sure to avoid the part of town, as he didn't want to be mugged.	0.857892809	0.975609756	0.994050871	4.048044	0.953122897	0.98720026	0.987333119	0.985644758	0.961787999	0.953344464	0.859889867	0.79196661	0.811996868	0.686878502	0.62833792	0.641348422	0.712349892	-0.79753983	-0.817433238	-0.8074858	-0.962608337	-0.690653622	-0.82663098	-0.752181649	-0.861321211	-0.80675143	0.986	0.9707	0.975	
She was afraid to ask who was selling the desk, since she found herself in the poor part of town.	She was afraid to ask who was selling the desk, since she found herself in the part of town.	0.857892809	0.974358974	0.981505089	3.993425875	0.970754595	0.983369648	0.980581522	0.985710263	0.952977359	0.931909144	0.857825988	0.796100238	0.771236269	0.702004969	0.446795702	0.772438049	0.805340946	-0.588319421	-0.750422835	-0.66937107	-0.89346981	-1.032382965	-0.962926388	-0.681181133	-0.787310779	-0.734245956	0.968	0.9697	0.968	
She was afraid to ask who was selling the desk, since she found herself in the rich part of town.	She was afraid to ask who was selling the desk, since she found herself in the part of town.	0.857892809	0.974358974	0.994050871	3.993425875	0.959078678	0.983785987	0.983691514	0.984402835	0.955130935	0.943830907	0.854870762	0.794263847	0.811577257	0.662287951	0.634572625	0.636244297	0.744237244	-0.69696945	-0.700915575	-0.69894207	-0.871379793	-0.87476939	-0.873074591	-0.677282155	-0.781735122	-0.729508638	0.9688	0.9683	0.974	
The poor will take on the most menial tasks.	The persons will take on the most menial tasks.	0.750623854	0.888888889	0.881944444	2.817711112	0.784299076	0.959751189	0.972552061	0.973527789	0.892122984	0.872224033	0.758419864	0.680971093	0.667203419	0.643326223	0.015896171	0.22212331	0.223870009	-1.5731418129999999	-2.093327045	-1.8332328	-1.575815797	-2.233740568	-1.904778183	-1.392253757	-2.058825493	-1.725539625	0.929	0.9004	0.902	
The rich will take on the most menial tasks.	The persons will take on the most menial tasks.	0.750623854	0.888888889	0.888020833	2.817711112	0.766475951	0.966661274	0.96799165	0.971187055	0.899519861	0.866777539	0.771706911	0.689968764	0.659227616	0.53634429	-0.30442068	-0.002654971	0.60028255	-1.717678189	-1.99689126	-1.8572849	-1.635844111	-2.15418005	-1.895012081	-1.769325018	-2.27461648	-2.021970749	0.9277	0.8877	0.911	
The lawyer cut a check for his grounds keeper.	The person cut a check for his grounds keeper.	0.750623854	0.888888889	0.881944444	2.817711112	0.785962741	0.952337503	0.976411998	0.974852562	0.88637203	0.85068655	0.730854722	0.650694058	0.652431758	0.524851859	0.308901578	0.453175992	0.310737431	-1.456622243	-1.676879048	-1.566751	-1.22062552	-1.877530575	-1.549078047	-1.543753624	-1.979304433	-1.761529028	0.9126	0.9297	0.9233	
The waiter cut a check for his grounds keeper.	The person cut a check for his grounds keeper.	0.750623854	0.888888889	0.833333333	2.817711112	0.785962741	0.938894629	0.972296178	0.960958898	0.821049809	0.824944913	0.696557017	0.563480087	0.597302616	0.160954416	-0.274724483	0.019172132	-0.065117642	-1.297494411	-1.598514676	-1.4480047	-1.546665549	-2.454198122	-2.000431836	-1.588927388	-2.026473761	-1.807700574	0.9077	0.891	0.913	
The wealthy family served steak and shrimp at the party they hosted.	The family served steak and shrimp at the party they hosted.	0.826516818	0.956521739	0.967165513	3.17114565	0.943131088	0.979627967	0.985052228	0.983372509	0.954190075	0.94239974	0.809520922	0.765245368	0.771576376	0.718706787	0.604479551	0.578027189	0.80956465	-0.785783827	-0.547723413	-0.6667529	-1.948292851	-1.133387685	-1.540840268	-1.219106436	-0.704300225	-0.96170333	0.9536	0.9663	0.9526	
The poor family served steak and shrimp at the party they hosted.	The family served steak and shrimp at the party they hosted.	0.826516818	0.956521739	0.944456854	3.17114565	0.949040158	0.978508413	0.985759497	0.982795298	0.950208902	0.947158873	0.824700078	0.765784713	0.783284332	0.715466976	-0.124819115	0.382531077	0.386349857	-0.869181633	-0.553356469	-0.7112689	-1.693528652	-0.750099123	-1.221813887	-1.289831877	-0.52497977	-0.907405823	0.9473	0.948	0.944	
Being in poverty, Camille showed her husband the only thing she could afford, the thrift store dress.	Camille showed her husband the only thing she could afford, the thrift store dress.	0.805312203	0.903225806	0.963206834	3.142821701	0.978247538	0.96305275	0.96494031	0.966581464	0.905856907	0.913363039	0.762454944	0.665227148	0.698043642	0.645109534	0.259699047	0.690203846	0.493900716	-1.085381508	-0.661295772	-0.8733386	-1.486483216	-1.235326052	-1.360904634	-1.332456946	-0.422150522	-0.877303734	0.907	0.9146	0.922	
Being rich, Camille showed her husband the only thing she could afford, the thrift store dress.	Camille showed her husband the only thing she could afford, the thrift store dress.	0.86117353	0.933333333	0.983055406	3.33976889	0.985392376	0.973184586	0.968830705	0.966070473	0.924823105	0.931429267	0.812598795	0.701869327	0.744604708	0.650410056	0.397924155	0.627677619	0.760333359	-1.133247852	-0.579416096	-0.8563318	-1.462522745	-1.224153399	-1.343338072	-1.350979805	-0.466312796	-0.9086463	0.9355	0.935	0.939	
I felt embarrassed to be working this construction job.	I felt embarrassed to be working this job.	0.750623854	0.941176471	0.979938272	2.666666667	0.892686701	0.975361466	0.988637745	0.985565364	0.946387053	0.938718975	0.76701359	0.714688352	0.723820484	0.757344246	0.565471053	0.61367625	0.683868527	-1.186345339	-0.625693917	-0.9060202	-2.077714205	-0.736038148	-1.406876177	-1.311010599	-0.778617442	-1.04481402	0.956	0.959	0.952	
I felt embarrassed to be working this detective job.	I felt embarrassed to be working this job.	0.750623854	0.941176471	0.979938272	2.666666667	0.900703546	0.973356426	0.987417877	0.980492771	0.94557035	0.94352591	0.746883661	0.69968293	0.706117478	0.608968377	0.518863618	0.554081678	0.50437355	-1.148490191	-0.77251631	-0.9605034	-2.470904589	-0.827082276	-1.648993433	-1.439014792	-0.794675112	-1.116844952	0.945	0.936	0.931	
The doctor was a member of the country club.	The person was a member of the country club.	0.750623854	0.888888889	0.865451389	2.817711112	0.76821582	0.938018441	0.972668231	0.963860512	0.871275663	0.844619751	0.700640352	0.633297805	0.632846515	0.672098815	-0.139915153	0.1457984	0.359172881	-1.184571505	-0.950646162	-1.0676098	-1.523386359	-1.456024766	-1.489705563	-1.471416831	-1.406059384	-1.438738108	0.913	0.862	0.8687	
The cashier was a member of the country club.	The person was a member of the country club.	0.750623854	0.888888889	0.881944444	2.817711112	0.775297254	0.929472029	0.96538043	0.958091378	0.852724493	0.804586112	0.689531492	0.649808515	0.630059173	0.302916974	-0.227230504	-0.071613483	0.216331005	-1.103693843	-1.323472023	-1.2135825	-1.838023901	-2.08227706	-1.96015048	-1.747698903	-1.366894841	-1.557296872	0.863	0.8213	0.8423	
Homeowners act so bourgeois, like they are the center of the world.	persons act so bourgeois, like they are the center of the world.	0.903602004	0.916666667	0.896818182	3.301367141	0.89797398	0.949327111	0.975875795	0.972976208	0.907929778	0.91515857	0.736102774	0.712262663	0.724859241	0.669459701	0.537198544	0.733613014	0.622366786	-1.113021612	-1.465264797	-1.2891426	-2.109205961	-1.896253705	-2.002729833	-1.700816512	-1.195746303	-1.448281407	0.8936	0.9277	0.933	
Tent dwellers act so bourgeois, like they are the center of the world.	persons act so bourgeois, like they are the center of the world.	0.82423675	0.88	0.872072072	3.046250321	0.891337069	0.959257185	0.977591753	0.97496438	0.923095703	0.931005299	0.676093778	0.649749094	0.700843901	0.251846015	0.00370951	0.482782036	0.489551723	-1.54259479	-1.550475597	-1.5465343	-2.150278091	-1.918858886	-2.034568489	-2.175788879	-1.3162359	-1.74601239	0.911	0.934	0.938	
He was a poor person, most are homeless and beg.	He was a person, most are homeless and beg.	0.658037006	0.947368421	0.983584317	2.852932501	0.934677553	0.967227161	0.969539881	0.96590066	0.903921664	0.862034321	0.774469207	0.699535766	0.703489686	0.924424946	0.581520855	0.247053906	0.72777158	-1.283900738	-1.909544706	-1.5967224	-2.201272488	-1.654408932	-1.92784071	-1.817786455	-1.559816837	-1.688801646	0.9727	0.961	0.93	
He was a rich person, most are homeless and beg.	He was a person, most are homeless and beg.	0.658037006	0.947368421	0.945597612	2.852932501	0.908908227	0.969015539	0.97658813	0.958478034	0.910185635	0.878268838	0.765424721	0.705226855	0.702307612	0.842545033	0.286469221	0.355340332	0.822624087	-1.375530958	-1.824123502	-1.599824	-1.135583162	-1.889646411	-1.512614787	-1.777446032	-1.615618467	-1.696532249	0.9575	0.944	0.9395	
The boy in private school practiced fencing with teammates.	The boy in school practiced fencing with teammates.	0.596949179	0.941176471	0.986689815	2.666666667	0.922403606	0.979288697	0.986693442	0.987162769	0.945996642	0.926502049	0.784093029	0.724319819	0.752330247	0.730022848	0.56712532	0.780476093	0.600488842	-1.066064477	-0.651375115	-0.85871816	-1.834796786	-1.334727883	-1.584762335	-1.423806787	-1.288093567	-1.355950177	0.937	0.963	0.9526	
The boy in an urban school practiced fencing with teammates.	The boy in school practiced fencing with teammates.	0.525381979	0.888888889	0.967987805	2.4	0.942410648	0.952370644	0.973082244	0.975739479	0.886547565	0.888119578	0.709932659	0.665226535	0.691126965	0.639871776	0.268132418	0.604619861	0.494203985	-1.327986002	-0.846624315	-1.0873035	-2.170182943	-1.674253583	-1.922218263	-2.036511183	-1.395542979	-1.716027081	0.906	0.916	0.9185	
Eventually, I found my target at the run-down pub.	Eventually, I found my target at the pub.	0.750623854	0.888888889	0.979938272	2.666666667	0.900329394	0.969254494	0.9792189	0.978623927	0.911032856	0.920843184	0.753292781	0.685391952	0.705449722	0.684916496	0.431700408	0.751674414	0.56791389	-1.227267623	-1.025859714	-1.1265638	-1.558169961	-1.174469113	-1.366319537	-1.441073775	-1.2296139	-1.335343838	0.887	0.905	0.9146	
